Lea State,LEA,School State,School,ID,Year,Category,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Passing some AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Passing no AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,0.00,95.00,0.00,0.00,95.00,10.00,0.00
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Enrollment in AP classes,0.00,,2.00,0.00,4.00,76.00,0.00,2.00,84.00,0.00,0.00
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Taking AP tests for some AP courses taken,0.00,,2.00,0.00,4.00,49.00,0.00,2.00,57.00,0.00,0.00
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,47.00,<=2,<=2,47.00,<=2,<=2
GA,Atlanta Public Schools,GA,Early College High School at Carver,130012003540,2015,Total Enrollment (Secondary Schools),2.00,,2.00,0.00,13.00,286.00,0.00,2.00,305.00,4.00,2.00
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Enrollment in AP classes,0.00,,0.00,0.00,0.00,31.00,0.00,0.00,31.00,0.00,0.00
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,0.00,31.00,0.00,0.00,31.00,0.00,0.00
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,4.00,<=2,<=2,4.00,<=2,<=2
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,26.00,<=2,<=2,26.00,<=2,<=2
GA,Atlanta Public Schools,GA,South Atlanta Law and Social Justice School,130012003556,2015,Total Enrollment (Secondary Schools),0.00,,0.00,2.00,10.00,259.00,2.00,0.00,273.00,38.00,4.00
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Enrollment in AP classes,0.00,,0.00,0.00,0.00,23.00,0.00,2.00,25.00,0.00,0.00
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,0.00,8.00,0.00,0.00,8.00,0.00,0.00
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,17.00,0.00,2.00,19.00,0.00,0.00
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,7.00,<=2,<=2,7.00,<=2,<=2
GA,Atlanta Public Schools,GA,The B.E.S.T Academy,130012003558,2015,Total Enrollment (Secondary Schools),0.00,,0.00,2.00,5.00,503.00,2.00,5.00,517.00,88.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Enrollment in AP classes,0.00,,4.00,0.00,19.00,229.00,4.00,4.00,260.00,10.00,7.00
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Taking AP tests for some AP courses taken,0.00,,4.00,0.00,4.00,73.00,0.00,2.00,83.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Taking AP tests for all AP courses taken,0.00,,4.00,0.00,4.00,73.00,0.00,2.00,83.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Passing all AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Passing some AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Passing no AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,ATLANTA PUBLIC SCHOOLS,GA,MAYNARD H. JACKSON- JR. HIGH SCHOOL,130012001939,2011,Total Enrollment (Secondary Schools),0.00,,10.00,0.00,58.00,796.00,19.00,4.00,887.00,134.00,16.00
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Enrollment in AP classes,0.00,,4.00,0.00,13.00,94.00,10.00,7.00,128.00,0.00,4.00
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Taking AP tests for some AP courses taken,0.00,,2.00,0.00,10.00,43.00,7.00,4.00,66.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Taking AP tests for all AP courses taken,0.00,,2.00,0.00,10.00,43.00,7.00,4.00,66.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Passing all AP tests taken,<=2,,<=2,<=2,<=2,<=2,4.00,<=2,4.00,<=2,<=2
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Passing some AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Passing no AP tests taken,<=2,,<=2,<=2,4.00,44.00,<=2,<=2,48.00,<=2,<=2
GA,ATLANTA PUBLIC SCHOOLS,GA,NORTH ATLANTA HIGH SCHOOL,130012002212,2011,Total Enrollment (Secondary Schools),0.00,,31.00,0.00,280.00,715.00,316.00,46.00,1388.00,128.00,64.00

